#node1	node2
Mrps5	Mrps18c
Mrpl35	Mrpl3
Mrpl24	Mrpl9
Mrps7	Mrps5
Mrpl15	Mrpl50
Mrps2	Mrps18c
Mrpl3	Mrpl9
Mrpl14	Mrpl2
Mrps5	Mrps23
Atp5g1	Atp5d
Mrpl46	Mrpl40
Mrps7	Mrps31
Mrpl9	Mrpl40
Mrps22	Mrps5
Mrpl47	Mrpl9
Mrpl38	Mrpl47
Mrpl24	Mrps10
Mrps26	Mrps5
Mrps25	Mrps18b
Mrpl3	Mrpl28
Mrps31	Mrps33
Mrps31	Mrps11
Mrpl24	Mrpl28
Mrps9	Mrps23
Ict1	Mrpl47
Mrpl24	Mrpl46
Mrps10	Mrps11
Mrpl9	Mrpl44
Mrpl35	Mrpl27
Mrpl17	Mrpl37
Mrpl28	Mrpl4
Mrpl47	Mrpl40
Mrpl24	Mrps30
Mrps9	Mrps5
Mrpl3	Mrps30
Mrpl42	Mrpl37
Mrpl19	Mrps30
Mrps24	Mrps31
Dap3	Mrps11
Mrpl15	Mrpl47
Uqcrh	Ndufs4
Mrpl40	Mrpl2
Mrpl50	Mrpl2
Uqcrh	Uqcrq
Mrpl13	Mrpl17
Mrpl48	Mrps30
Mrpl17	Mrpl4
Uqcrfs1	Cox6c
Mrps14	Mrps2
Cyc1	Uqcr11
Mrpl47	Mrpl37
Ict1	Mrpl3
Ict1	Mrpl51
Mrpl23	Mrpl28
Mrpl50	Mrps30
Mrps25	Mrps9
Mrpl13	Mrpl24
Mrpl43	Mrpl47
Mrpl50	Mrpl40
Cyc1	Ndufs4
Mrpl17	Mrpl22
Ndufv3	Ndufs5
Mrpl38	Mrpl44
Mrpl47	Mrpl46
Mrpl15	Mrpl19
Mrpl24	Mrpl51
Mrpl50	Mrpl11
Mrpl28	Mrpl57
Mtor	Akt1
Mrpl35	Mrpl28
Mrpl13	Mrpl42
Mrps22	Mrps31
Mrps15	Mrps5
Mrpl34	Mrpl28
Atp5a1	Atp5g3
Mrpl47	Mrpl28
Ict1	Mrpl37
Mrpl13	Mrpl23
Ndufa9	Uqcr10
Mrpl9	Mrpl11
Mrps9	Mrpl21
Sucla2	Suclg1
Mrpl50	Mrpl51
Mrpl46	Mrpl4
Mrps26	Mrps11
Mrps14	Mrps33
Mrpl50	Mrpl3
Mrpl51	Mrpl40
Mrpl17	Mrps30
Mrpl35	Mrpl34
Mrpl13	Mrpl3
Ndufv3	Ndufs1
Mrpl11	Mrpl4
Mrps25	Mrps5
Mrpl4	Mrpl2
Mrpl37	Mrpl44
Mrps25	Mrps16
Mrpl47	Mrpl20
Mrpl24	Mrpl40
Mrpl48	Mrpl47
Mrpl35	Mrpl40
Mrps25	Mrps11
Mrpl16	Mrpl15
Mrpl15	Mrps30
Ndufv3	Ndufa5
Cyc1	Cox6c
Mrpl53	Mrps30
Uqcr11	Cox6c
Mrpl15	Mrpl9
H2-Ke6	Cbr4
Mrpl24	Mrpl37
mt-Cytb	Uqcrh
Mrpl16	Mrpl38
Mrpl19	Mrpl21
Mrps7	Mrps11
Mrps10	Mrpl14
Mrps26	Mrps9
Mrpl35	Mrpl47
Mrps11	Mrps23
Mrpl38	Mrpl51
Mrpl50	Mrpl9
Mrps11	Mrps15
Mrpl37	Mrpl40
Mrpl38	Mrpl50
Mrpl28	Mrpl2
Mrps14	Mrps10
Mrpl1	Mrpl11
Mrpl47	Gadd45gip1
Mrpl47	Mrpl11
Mrpl47	Mrpl44
Ict1	Mrpl28
Mrpl9	Mrpl4
Mrpl15	Mrpl35
Mrpl50	Mrpl46
Mrps22	Mrps15
Mrpl50	Mrpl44
Mrpl37	Mrpl49
Mrpl3	Mrpl37
Mrpl42	Mrpl23
Mrpl16	Mrpl42
Mrpl13	Mrpl14
Mrpl37	Mrpl28
Mrpl19	Mrpl9
Mrpl48	Mrpl35
Mrpl50	Mrpl19
Pdk3	Dlat
Mrpl47	Mrpl27
Mrpl16	Mrpl28
Mrps11	Mrps18b
Mrpl22	Mrpl2
Mrpl14	Mrpl4
Mrpl16	Mrpl22
Mrpl38	Mrpl19
Mrpl16	Mrpl4
Mrpl40	Mrpl4
Mrpl46	Mrps30
Mrps9	Mrpl3
Mrpl50	Gadd45gip1
Mrps30	Mrpl2
Mrpl23	Mrpl3
Mrpl16	Mrpl2
Mrpl27	Mrpl28
Mrpl57	Mrps30
Gadd45gip1	Mrpl28
Mrpl35	Mrpl50
Mrps25	Mrps33
Mrpl51	Mrpl44
Mrpl28	Mrpl40
Mrpl53	Mrpl50
Mrpl50	Mrpl28
Mrpl11	Mrps30
Mrpl20	Mrps30
Mrps31	Mrps18c
Mrps25	Mrps7
Mrps14	Mrps31
Mrpl15	Mrpl14
Mrpl37	Mrpl2
Dld	Pdhx
Mrpl48	Mrpl50
Mrpl15	Mrpl57
Mrpl50	Mrps18a
Mrpl35	Mrpl20
Uqcrq	Ndufb7
Mrpl43	Mrpl42
Mrpl44	Mrps30
Mrpl16	Mrpl47
Ndufa13	Uqcrfs1
Mrps9	Mrps11
Mrpl47	Mrps18a
Mrpl1	Mrpl4
Aurkaip1	Mrps18b
Gadd45gip1	Mrpl11
Mrpl42	Mrpl33
Mrpl37	Mrpl9
Mrpl40	Mrps30
Ict1	Mrpl42
Mrpl28	Mrpl14
Mrps2	Mrps31
Mrpl28	Mrps18a
Mrpl24	Mrpl21
Mrpl24	Mrpl50
Mrpl13	Mrpl9
Mrpl50	Mrpl20
Uqcr10	Uqcr11
Mrpl14	Mrpl40
Ndufv3	Ndufa11
Mrpl19	Mrpl57
Uqcrq	Ndufs3
Mrpl38	Mrpl11
Mrpl28	Mrps30
Gadd45gip1	Mrps30
Mrpl50	Mrpl4
Mrps11	Mrps33
Mrpl13	Mrpl37
Mrpl38	Mrpl14
Mrpl16	Mrpl50
Mrpl9	Mrps30
Mrps25	Mrps15
Mrps14	Mrpl23
Mrpl47	Mrps30
Ndufa9	mt-Cytb
Uqcr10	Uqcrq
Mrpl38	Mrpl37
Mrpl50	Mrpl37
Mrpl42	Mrpl40
Mrpl14	Mrpl22
Mrpl50	Mrpl47
Mrpl51	Mrpl21
Mrpl24	Mrpl22
Mrpl38	Mrpl21
Mrpl47	Mrpl3
Mrpl42	Mrpl22
Mrps25	Mrps22
Mrpl35	Mrpl2
Mrps9	Mrpl40
Mrpl16	Mrps30
Mrpl42	Mrpl4
Mrpl50	Mrpl57
Mrps6	Mrps15
Mrpl19	Mrpl40
Mrpl23	Mrpl4
Uqcr10	Uqcrfs1
Mrpl47	Mrpl14
Ict1	Mrpl23
Mrpl35	Mrpl49
Mrpl35	Mrps30
Atp5b	Atp5g3
Mrpl42	Mrps9
Mrpl19	Mrpl44
Mrps18a	Mrps30
Mrpl14	Mrps30
Mrpl24	Mrpl4
Mrpl51	Mrpl37
Mrpl38	Mrpl40
Mrpl13	Mrpl35
Mrpl38	Mrpl57
Mrpl13	Mrpl28
Mrpl16	Mrpl14
Mrpl42	Mrpl3
Mrps14	Mrps11
Mrps25	Mrps31
Mrpl50	Mrpl14
Mrpl19	Mrpl4
Mrpl21	Mrpl40
Mrpl44	Mrpl28
Mrps24	Mrps11
Mrpl13	Mrpl19
Mrps18a	Mrpl4
Pdha2	Pdhb
Uqcrfs1	Uqcrb
Mrpl42	Mrpl19
Mrpl47	Mrpl23
Atp5j2	Atp5o
Mrps30	Mrpl4
Mrps15	Mrps23
Mrps30	Mrpl49
Uqcr10	Uqcrc2
Mrpl42	Mrpl50
Atp5a1	Atp5o
Aurkaip1	Mrps33
Mrps6	Mrps31
Atp5j2	Atp5a1
Mrpl47	Mrpl21
Atp5b	Atp5j
Mrpl17	Mrpl19
Aurkaip1	Mrps5
Mrpl27	Mrps30
Atp5c1	Atp5g1
Mrps14	Mrps15
Mrpl33	Mrps30
Mrpl27	Mrpl4
Mrpl51	Mrpl4
Mrpl42	Mrps18a
Uqcrc2	Uqcrb
Aurkaip1	Mrps2
Atp5a1	Atp5e
Ndufa9	Ndufv3
Mrps34	Mrps33
Mrpl42	Mrpl11
Mrpl9	Mrpl21
Atp5f1	Atp5o
Mrpl13	Ict1
Mrpl47	Mrpl34
mt-Cytb	Uqcr10
Mrpl43	Mrpl4
Uqcrfs1	Uqcrc2
Mrpl48	Mrpl4
Mrpl42	Mrpl46
Atp5d	Atp5a1
Mrpl50	Mrpl49
Ndufa8	Ndufv3
Ndufa13	Ndufv3
Mrpl50	Mrpl33
Ldha	Ldhb
Mrps9	Mrps15
Mrpl42	Mrpl28
Mrpl42	Mrpl35
Mrpl42	Mrpl9
Mrps14	Mrps9
Atp5b	Atp5o
Mrpl3	Mrpl19
Ptcd3	Mrps15
Pfkm	Pfkl
Mrpl48	Mrpl42
Uqcrq	Uqcrb
Mrpl24	Mrpl42
Mrps26	Mrpl42
Mrpl47	Mrpl4
Bckdhb	Bckdha
Mrpl13	Mrpl50
Mrpl20	Mrpl9
Mrpl43	Mrps30
Mrpl47	Mrpl22
Mrpl53	Mrpl4
mt-Cytb	Uqcrc2
Mrpl28	Mrpl49
Mrpl17	Mrpl24
Mrpl16	Mrpl37
Mrpl13	Mrpl4
Mrpl42	Mrpl57
Mrps10	Mrps18b
Mrpl42	Mrpl49
Atp5j	Atp5e
Mrps2	Mrps15
Atp5c1	Atp5d
Atp5j2	Atp5d
Mrpl43	Mrps23
Atp5c1	Atp5o
Mrpl13	Mrps30
Atp5a1	Atp5j
Mrps30	Mrpl22
Atp5c1	Atp5b
Mrpl47	Mrpl33
Mrpl50	Mrpl27
Mrpl42	Mrpl47
Mrps33	Mrps18c
Uqcrc2	Uqcr11
Mrpl42	Mrps30
Atp5o	Atp5j
Mrpl43	Mrpl9
Mrpl38	Mrps9
Mrpl17	Mrpl50
Atp5c1	Atp5e
Mrpl34	Mrps30
Mrpl35	Mrpl4
Chchd1	Mrps33
Mrpl42	Mrpl44
Mrpl21	Mrps30
Mrpl17	Mrpl11
Mrpl46	Mrpl37
Aurkaip1	Mrps18c
Mrpl53	Mrpl9
Mrps10	Mrps15
Atp5d	Atp5j
Mrpl17	Mrpl42
Mrpl9	Mrps18a
Ict1	Mrpl50
Mrps24	Aurkaip1
Mrpl13	Mrps9
Mrpl47	Mrpl51
Mrps14	Mrps18c
Mrpl23	Mrps30
Ndufv2	Uqcrq
Bckdhb	Ppm1k
mt-Cytb	Uqcr11
Atp5g1	Atp5e
Mrpl38	Mrps30
Uqcrh	Uqcrfs1
Mrpl42	Mrpl51
Mrpl42	Mrpl20
Mrpl37	Mrps30
Mrpl44	Mrpl4
Mrps26	Mrps15
Uqcrfs1	Ndufb4
Atp5j2	Atp5j
Uqcrh	Uqcr10
Mrpl15	Mrpl37
Mrpl24	Mrpl11
Mrpl37	Mrpl14
Aurkaip1	Mrps31
Atp5d	Atp5o
Mrpl15	Mrpl42
Mrps31	Mrps15
Mrpl20	Mrpl28
Mrpl38	Mrpl49
Gadd45gip1	Mrpl4
Mrpl37	Mrpl11
Mrpl23	Mrpl51
Atp5d	Atp5b
Mrpl42	Mrpl34
Atp5j2	Atp5b
Mrps33	Mrps15
Mrpl50	Mrpl22
Ict1	Mrps30
Fdx1	Fdxr
Uqcrq	Ndufa6
Mrpl47	Mrpl57
Mrpl42	Mrpl2
Mrpl43	Mrpl50
Mrps25	Mrps18c
Mrpl50	Mrpl23
Ndufs7	Ndufv3
Mrpl47	Mrpl49
Mrpl28	Mrpl22
Ndufv2	Uqcrc1
Aurkaip1	Mrps11
mt-Cytb	Uqcrc1
Uqcrc1	Uqcr11
Mrpl46	Mrpl28
Mrps10	Aurkaip1
Uqcrh	Uqcrb
Uqcrq	Ndufa5
Uqcrq	Ndufb4
Mrpl42	Gadd45gip1
Mrpl51	Mrps30
Atp5d	Atp5e
Ndufa8	Uqcr11
Mrpl16	Mrps15
Ndufaf3	Ndufs3
Mrps26	Mrps34
Ndufb6	Uqcr11
Uqcr11	Ndufs3
Mrps16	Mrps2
Mrpl15	Mrpl43
Mrpl57	Mrpl4
Mrpl13	Mrps2
Mrpl15	Mrps33
Mrps27	Mrps18c
Ndufa3	Uqcr11
Ndufv2	Uqcr11
Chchd1	Mrps18c
Mrps9	Mrps16
Uqcrq	Ndufa10
Mrps10	Mrps16
Mrps33	Mrpl11
Ndufb6	Uqcrq
Mrpl50	Mrpl21
Uqcrfs1	Cox5a
mt-Atp6	Atp5a1
Ndufab1	Uqcr11
Mrpl11	Mrpl36
Mrps33	Mrps18b
Mrpl3	Mrpl27
Chchd1	Mrps5
Atp5k	Atp5j
Mrps27	Mrps33
Atp5d	Atp5k
Atp5k	Atp5a1
Uqcrfs1	Ndufb8
Mrpl16	Mrpl27
Mrpl1	Mrpl19
Mrps28	Mrps22
Mrpl16	Mrpl1
Mrpl1	Mrpl34
Atp5b	Atp5e
Mrpl17	Mrpl3
Mrps26	Mrps33
Ndufa8	Uqcrq
Ndufb2	Uqcr11
Atp5d	mt-Atp6
mt-Atp6	Atp5o
Mrpl24	Mrps33
Nfs1	Iscu
Uqcrq	Ndufs6
Dap3	Mrps15
Ndufb2	Uqcrq
Mrps25	Mrps27
Mrps16	Mrps5
Mrpl16	Mrpl17
Ndufa6	Uqcr11
Atp5f1	Atp5e
Mrpl13	Mrpl27
mt-Atp6	Atp5b
Mrps10	Mrps2
Ndufb5	Uqcrc2
Uqcrq	Ndufa7
Atp5o	Atp5e
Mrps5	Mrps18b
Mrpl16	Mrpl24
Ndufb4	Uqcr11
Ndufaf3	Ndufaf4
Mrpl30	Mrps30
Ndufa7	Uqcr11
Mrps12	Mrps15
Mrps26	Chchd1
Uqcr10	Uqcrb
Cox7c	Uqcrfs1
Mrps14	Mrps27
Mrpl3	Mrpl36
Mrpl3	Mrpl46
Atp5k	Atp5o
Chchd1	Mrps18b
Atp5f1	mt-Atp6
Cyc1	Cox5a
Mrpl19	Mrpl27
Mrps14	Chchd1
Atp5c1	mt-Atp6
Uqcrq	Ndufab1
Mrps16	Mrpl2
Mrpl43	Mrps33
Mrps12	Mrps2
Mrps25	Chchd1
Mrpl18	Mrps30
Dlat	Pdhb
Cox6c	Cox5a
Ndufaf3	Ndufs2
Ndufa3	Uqcrq
Mrpl15	Mrpl27
Mrpl24	Mrpl36
Mrps33	Mrpl36
Mrps16	Mrps15
Mrpl16	Mrpl3
Tmem126b	Ndufaf1
Mrps2	Mrpl49
Mrpl38	Mrpl35
Mrpl9	Mrpl27
Uqcrc2	Ndufb8
Cyc1	Ndufs3
Dap3	Mrps16
Ndufs8	Uqcr11
Tmem126b	Acad9
Atp5k	Atp5e
Mrpl16	Mrpl36
Uqcr10	Cox5a
Mrpl50	Mrpl32
Mrpl17	Mrps15
Mrps2	Mrpl46
Mrpl43	Mrpl19
Mrpl16	Mrpl43
Mrpl27	Mrpl36
Ict1	Mrpl41
Mrps28	Mrps2
Mrps12	Mrpl36
Mrps12	Mrpl27
Mrpl34	Mrpl11
Mrpl17	Mrps2
Mrpl27	Mrpl40
Mrpl38	Mrpl32
Mrpl19	Mrpl36
Mrps9	Mrps7
Mrpl11	Mrpl10
Mrpl23	Mrpl49
Mrpl44	Mrpl32
Mrpl27	Mrpl22
Uqcrfs1	Ndufs3
Mrpl15	Mrpl49
Mrpl40	Mrpl32
Mrps16	Mrpl34
Mrps15	Mrpl36
Mrpl3	Mrpl33
Mrpl32	Mrpl2
Ptcd3	Mrps28
Atp5k	Atp5b
Mrps14	Mrpl34
Mrpl43	Mrpl40
Mrpl34	Mrpl3
Ndufb2	Ndufv3
Mrpl24	Mrpl34
Mrpl16	Mrpl44
Mrpl15	Mrpl36
Mrpl36	Mrpl22
Mrps9	Mrpl19
Mrps16	Mrpl36
Mrps25	Mrpl34
Ndufa5	Uqcr11
Mrps9	Mrpl27
Mrpl3	Mrpl40
Mrpl34	Mrps33
Uqcrfs1	Ndufv1
Mrpl15	Mrpl33
Mrps2	Mrpl44
Mrpl46	Mrpl19
Mrpl17	Mrpl34
Mrps14	Mrps16
Mrpl18	Mrpl19
Ndufa13	Ndufaf4
Uqcrc2	Ndufs1
Mrpl43	Mrps16
Mrps6	Mrps5
Ndufa9	Uqcrc2
Mrps27	Mrps22
Mrps6	Mrps2
Mrpl11	Mrpl32
Mrpl15	Mrps16
Mrpl43	Mrps2
Mrpl47	Mrpl30
Mrps6	Mrps18c
Mrpl46	Mrpl27
Mrpl34	Mrpl19
mt-Atp6	Atp5e
Uqcrq	Ndufa2
Ndufa12	Ndufv3
Mrpl15	Mrpl46
Mrps10	Mrps9
Mrpl44	Mrpl49
Uqcrq	Cox5a
Mrps12	Mrps5
Mrps2	Mrpl27
Mrpl15	Mrpl23
Mrps9	Mrpl4
Mrpl28	Mrpl32
Mrpl22	Mrpl4
Ndufb6	Ndufv3
Mrpl49	Mrpl4
Mrpl24	Mrps5
Mrpl21	Mrpl32
Mrpl30	Mrpl28
Uqcr10	Ndufs3
Uqcrc2	Ndufs3
Mrpl13	Mrpl18
mt-Nd6	Acad9
Mrps12	Mrps16
Ndufv3	Ndufa7
Chchd1	Mrps34
Mrpl18	Mrpl47
Uqcr11	Cox5a
Mrps10	Mrps12
Mrps2	Mrpl19
Mrpl41	Mrpl51
Mrpl19	Mrpl49
Mrpl3	Mrpl49
Mrpl16	Mrps12
Mrpl19	Mrpl22
Gadd45gip1	Mrpl14
Mrpl23	Mrpl44
Mrpl11	Mrpl27
Mrpl15	Mrps9
Mrpl48	Mrpl9
Mrps12	Mrps9
Mrps12	Mrps6
Mrpl9	Mrpl32
Dap3	Mrps12
Mrps14	Mrps12
Dap3	Mrps28
Mrpl24	Mrpl18
Mrpl15	Mrpl32
Mrpl15	Mrpl44
Ndufa13	Tmem126b
Mrpl19	Mrpl2
Idh3a	Idh3b
Mrpl44	Mrpl2
Mrps17	Mrps11
Mrps26	Mrps7
Mrps26	Ptcd3
Mrpl43	Mrpl27
Mrpl16	Mrpl9
Mrps7	Mrps33
Chchd1	Mrps23
Ptcd3	Chchd1
Mrpl40	Mrpl49
Mrpl33	Mrpl36
Chchd1	Mrps11
Mrpl34	Mrpl4
Mrpl41	Mrpl22
Mrps15	Mrpl27
Mrps7	Mrps23
Uqcrh	Uqcr11
Uqcrq	Ndufc1
Mrpl16	Mrpl34
Mrps17	Mrps7
Mrps26	Mrpl43
Uqcrfs1	Ndufs6
Chchd1	Mrps22
Uqcrh	Cox5a
Mrps10	Chchd1
Mrpl13	Mrps10
Mrpl44	Mrpl40
Mrpl16	Mrps5
Mrpl46	Mrpl44
Mrpl15	Mrps2
Mrpl15	Chchd1
Mrps10	Mrpl4
Mrpl23	Mrpl2
Mrps24	Mrps15
Mrps10	Mrpl47
Mrps16	Mrpl19
Mrpl42	Mrpl21
Mrpl42	Mrpl30
Dap3	Mrpl44
Mrpl16	Mrpl46
Ndufs8	Uqcrc2
Mrpl16	Mrps2
Dap3	Mrpl2
Uqcrc1	Ndufa6
Uqcrfs1	Ndufa6
Mrpl47	Mrps15
Mrpl3	Mrps15
Mrps14	Mrps5
Mrpl24	Mrpl43
Mrps34	Mrps2
Mrpl13	Mrpl46
Mrpl9	Mrpl22
Mrpl41	Mrpl9
Mrpl15	Dap3
Mrps10	Mrpl36
Uqcr10	Ndufa7
Mrps15	Mrpl2
Mrpl17	Mrpl49
Mrps5	Mrpl49
Mrpl3	Mrpl2
Dap3	Mrpl46
Mrpl17	Mrps10
Mrps33	Mrps23
Ndufa8	Uqcr10
Mrpl19	Mrps15
Mrpl43	Mrpl34
Mrpl15	Mrpl21
Dap3	Mrpl47
Mrpl36	Mrpl2
Mrps5	Mrpl27
Mrps9	Mrpl23
Mrpl18	Mrpl20
Mrps5	Mrpl44
Mrpl16	Dap3
Mrps26	Mrpl15
Mrpl46	Mrps5
Uqcrq	Ndufv3
Mrps2	Mrpl40
Chchd1	Mrpl36
Mrps10	Mrpl44
Ndufb6	Uqcrc1
Mrps26	Mrpl36
Mrpl43	Mrpl2
Mrpl24	Chchd1
Mrps22	Mrps33
Mrpl46	Mrpl49
Mrps10	Mrpl19
Mrpl46	Mrps15
Mrpl15	Mrps5
Mrpl36	Mrpl49
mt-Cytb	Uqcrb
Mrpl35	Mrpl30
Mrps17	Ptcd3
Mrpl15	Mrpl2
Mrps10	Mrpl2
Mrpl17	Mrpl15
Mrps16	Mrpl47
Ndufa12	Cyc1
Cox7c	Uqcr11
Mrps24	Ptcd3
Mrpl34	Mrpl2
Mrps26	Mrpl24
Mrpl49	Mrpl2
Mrps17	Mrps33
Mrps26	Mrps2
Mrpl15	Mrpl24
Mrpl37	Mrpl27
Mrps26	Mrps10
Mrpl17	Mrps5
Mrps14	Mrpl43
Mrps5	Mrpl4
Mrps5	Mrpl2
Mrpl19	Mrps5
Mrps25	Aurkaip1
Mrpl13	Mrps16
Mrps26	Mrps17
Dap3	Mrpl3
Uqcrh	Ndufs6
Ndufa3	Uqcr10
Mrps16	Mrpl44
Mrpl44	Mrpl27
Mrpl33	Mrpl4
Mrps26	Mrpl11
Mrpl40	Mrpl36
Dld	Dbt
Mrpl16	Mrps10
Mrps34	Mrps18b
Mrps24	Mrps10
Mrpl15	Mrps15
Ndufc1	Uqcr11
Mrps15	Mrpl4
Dap3	Mrpl49
Mrpl16	Mrps16
Mrpl21	Mrpl4
Uqcr10	Ndufc1
Mrpl27	Mrpl2
Mrpl51	Mrpl9
Mrps24	Mrps33
Mrps14	Aurkaip1
Mrps17	Mrps18b
Mrpl43	Mrpl3
Mrps10	Mrpl43
Mrps10	Mrps23
Mrps26	Mrps24
Mrpl47	Mrpl36
Mrpl11	Mrpl21
Mrps27	Mrps28
Mrpl13	Mrpl52
Sdhc	Sdhd
Mrpl19	Mrps33
Chchd1	Mrps31
Uqcrfs1	Ndufa11
Mrpl17	Mrpl40
Mrpl3	Mrps5
Mrpl46	Mrpl2
Mrpl37	Mrpl32
Mrpl13	Mrpl1
Mrps7	Mrps18b
Ict1	Mrpl4
Mrps25	Mrps34
Mrpl43	Mrps5
Ndufb5	Uqcrq
Mrpl43	Chchd1
Mrpl37	Mrpl4
Mrps18b	Mrps23
Mrps16	Mrpl3
Ndufa3	Uqcrc1
Mrpl46	Mrpl36
Mrpl44	Mrpl36
Dap3	Chchd1
Mrpl13	Mrpl36
Dap3	Aurkaip1
Mrps2	Mrpl2
Mrps17	Mrps31
Uqcrc1	Ndufb4
mt-Co3	Cox5a
Mrpl34	Mrpl33
Mrps10	Ptcd3
Chchd1	Mrps7
Mrpl13	Mrpl40
Dap3	Mrpl36
Mrpl35	Mrpl9
Mrps26	Dap3
Ndufb2	Uqcr10
Mrpl18	Mrpl4
Ndufa12	Uqcrh
Mrps2	Mrpl36
Ndufb5	Uqcr11
Mrpl3	Mrpl21
Mrpl17	Mrpl27
Mrpl17	Dap3
Mrps24	Dap3
Dap3	Mrpl4
Mrps15	Mrpl40
Mrps10	Mrps33
Ndufc1	Uqcrc1
Mrps28	Mrps15
Mrpl43	Mrpl46
Mrpl47	Mrps5
Mrpl42	Mrpl27
Dap3	Mrps33
Mrpl13	Mrpl41
Mrps17	Chchd1
Mrpl41	Mrpl14
Ptcd3	Mrps7
Mrps24	Mrps18b
Mrps5	Mrpl36
Mrpl19	Mrpl33
Ndufb2	Uqcrc1
Ndufv2	Uqcrfs1
Uqcr10	Ndufb4
Mrps24	Mrps23
Mrpl15	Mrpl34
Mrpl36	Mrpl4
Mrps14	Mrpl15
Ndufv2	Uqcr10
Mrps9	Mrps28
Mrps2	Mrpl4
Mrpl18	Mrpl3
Mrpl3	Mrpl11
Ptcd3	Mrps33
Mrpl17	Mrps16
Uqcrh	Ndufab1
Mrps2	Mrpl3
Mrpl43	Dap3
Mrpl47	Mrpl32
Ndufb6	Uqcr10
Mrpl17	Mrpl43
Mrpl47	Mrps2
Uqcrc1	Ndufs6
Mrps34	Mrps31
Mrpl27	Mrpl49
mt-Co3	mt-Co2
Mrps10	Mrpl3
Mrps24	Chchd1
Sdha	Sdhd
Mrpl9	Mrpl49
Mrpl24	Mrpl3
Uqcr10	Ndufs6
Mrpl13	Dap3
Mrpl18	Mrpl9
Chchd1	Mrpl11
Mrps10	Mrpl40
Dap3	Mrpl40
Mrps10	Mrpl27
Ndufv3	Ndufb4
Mrps17	Mrps2
Mrps26	Mrps23
Mrpl17	Mrpl46
Mrpl20	Mrpl2
Mrpl13	Mrpl21
Mrps10	Mrps22
Mrps16	Mrpl46
Mrpl13	Mrps5
Mrps16	Mrpl49
Mrps26	Mrps28
Mrpl15	Mrps10
Mrpl43	Mrpl49
Mrpl13	Mrpl49
Mrpl3	Mrpl52
Mrps15	Mrpl49
Mrpl13	Mrpl43
Mrps24	Mrps22
Mrps14	Mrpl36
Mrpl18	Mrpl2
Mrps10	Mrpl49
Ndufa8	Uqcrc1
Mrps10	Mrps7
Ndufs6	Uqcr11
Mrpl3	Mrpl44
Mrps16	Mrpl4
Mrpl1	Mrpl20
Mrps24	Mrps7
Uqcr10	Ndufa6
Ndufa7	Uqcrc1
Mrps24	Mrps17
Mrpl17	Mrpl36
Mrps10	Mrpl46
Mrpl17	Mrpl18
Mrps7	Mrps15
Mrps7	Mrps22
Mrpl16	Mrpl49
Mrpl43	Mrpl36
Fxn	Iscu
Mrps17	Mrps22
Mrps15	Mrpl44
Mrps16	Mrpl40
Dap3	Mrpl19
Mrps17	Mrps10
Mrps24	Mrps2
Mrpl43	Mrpl11
Mrpl34	Mrpl9
Mrps10	Mrpl23
Mrpl34	Mrpl36
Mrps17	Mrps5
Gadd45gip1	Mrpl37
Dap3	Mrps7
Uqcrc1	Ndufs3
Mrpl17	Mrpl44
Mrpl43	Mrps15
Chchd1	Mrps2
Cox7c	Uqcrq
Mrps5	Mrpl40
Mrps34	Mrps18c
Mrps26	Mrps27
Mrpl34	Mrpl22
Mrps14	Mrps18b
Uqcr10	Ndufab1
Mrpl41	Mrpl3
Mrps28	Mrps11
Mrpl21	Mrpl27
Mrps25	Mrps12
Mrps16	Mrpl27
Ndufa12	Uqcrfs1
Mrpl24	Mrpl10
Mrps14	Mrpl33
Mrps9	Mrpl33
Mrpl41	Mrpl57
Mrps6	Mrpl36
Mrps18b	Mrps18c
Dap3	Mrpl27
Mrps16	Mrps33
Mrpl17	Mrpl33
Mrpl42	Mrpl32
Mrps17	Dap3
Mrps12	Mrpl2
Mrpl16	Mrpl33
Mrpl41	Mrpl37
Uqcrfs1	Ndufc2
Ict1	Mrpl52
Ict1	Mrpl18
Aurkaip1	Mrps9
Uqcrq	Ndufb3
Mrps12	Mrpl4
Mrps16	Mrpl33
Mrpl32	Mrpl4
Mrpl33	Mrps5
Mrpl52	Mrpl49
Mrpl57	Mrpl32
Mrpl23	Mrpl19
Mrpl34	Mrpl41
Mrpl9	Mrpl36
Mrps14	Mrps34
Mrpl42	Mrpl41
Mrpl39	Mrpl46
Mrpl24	Mrpl27
Mrpl13	Mrps12
Uqcrq	Ndufc2
Mrps10	Mrpl11
Mrpl51	Mrpl52
Mrps16	Mrps6
Mrpl23	Mrpl27
Mrps9	Mrpl36
Mrpl15	Mrps6
Mrps34	Mrps11
Mrpl24	Mrpl1
Ndufab1	Uqcrc1
Mrps17	Mrps23
Mrpl36	Mrpl10
Mrps26	Mrps14
Ndufs8	Uqcrc1
Triap1	Prelid1
Mrpl41	Mrpl4
Mrpl15	Mrps12
Mrpl19	Mrpl10
Mrpl34	Mrps6
Mrps26	Mrps25
Mrps12	Mrpl3
Mrps27	Mrps34
Mrps14	Dap3
Mrps34	Mrps5
Atp5f1	Atp5h
Mrpl18	Mrpl37
Mrps9	Mrpl2
Mrps9	Mrpl41
Mrpl24	Mrpl41
Mrps14	Mrps6
Mrps9	Mrpl34
Sdhb	Sdhd
Mrpl39	Mrpl28
Ndufs2	Acad9
Mrpl43	Mrps6
Mrps26	Mrps18c
Mrpl41	Mrpl44
